Hours_Studied,Attendance,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Internet_Access,Tutoring_Sessions,Physical_Activity,Learning_Disabilities,Exam_Score,Passed,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_Low,Access_to_Resources_Medium,Motivation_Level_Low,Motivation_Level_Medium,Family_Income_Low,Family_Income_Medium,Teacher_Quality_Low,Teacher_Quality_Medium,School_Type_Public,Peer_Influence_Neutral,Peer_Influence_Positive,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Moderate,Distance_from_Home_Near,Gender_Male
27,94,1,7,57,1,1,1,0,71,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1
16,81,1,6,79,1,2,3,0,68,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
19,97,0,6,94,1,2,4,0,72,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1
20,92,1,4,61,1,2,4,0,71,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1
15,88,1,8,71,0,1,2,0,64,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1
24,60,1,5,69,1,1,5,0,64,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1
19,77,1,6,54,1,3,2,0,66,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
23,68,1,7,71,1,3,3,0,68,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0
15,96,0,7,74,1,2,2,0,68,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1
17,67,1,10,51,1,3,5,0,65,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1
24,71,1,5,74,1,1,3,0,67,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1
18,81,1,10,55,1,3,2,0,64,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1
30,71,1,9,95,0,1,4,0,70,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1
18,68,1,8,83,1,1,2,0,65,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1
21,84,0,9,53,1,2,3,0,65,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
26,64,0,8,91,1,1,4,0,68,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1
11,62,1,4,68,1,2,3,0,61,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1
9,75,0,8,61,1,3,3,0,63,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1
11,89,1,5,63,1,0,2,0,65,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0
28,82,1,6,80,1,1,5,0,69,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0
17,77,0,7,54,1,1,2,0,64,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1
35,83,0,6,53,1,1,2,0,69,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0
17,75,1,8,81,1,3,3,1,67,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1
21,97,1,7,99,1,1,1,0,74,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1
29,62,1,8,74,1,1,3,1,66,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1
32,87,1,7,71,1,0,4,1,72,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1
32,96,1,7,97,1,1,5,0,73,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1
27,92,0,6,62,1,0,4,0,73,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1
26,67,1,5,62,1,0,2,0,63,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1
24,72,1,7,95,1,3,2,0,69,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1
25,89,1,6,82,1,2,6,0,71,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1
17,63,0,9,53,1,1,4,0,63,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1
15,92,1,5,84,1,0,5,0,69,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0
20,89,1,10,91,1,3,3,0,72,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1
19,89,1,7,64,1,2,4,1,68,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
17,64,0,7,69,1,1,3,0,62,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0
24,89,1,6,60,1,1,2,0,68,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1
26,87,1,8,82,1,1,2,0,71,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1
21,93,1,7,83,0,1,3,1,67,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1
29,62,1,7,53,1,0,3,0,65,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
13,61,1,8,84,0,1,3,1,60,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1
19,75,1,8,83,1,2,2,0,68,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1
16,66,1,9,52,1,1,3,1,59,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1
9,82,0,8,78,1,0,0,0,64,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0
20,97,1,6,81,1,2,3,0,71,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1
19,76,0,4,72,1,2,2,0,68,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
29,94,1,7,95,0,2,3,1,70,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1
24,60,0,7,66,1,1,4,0,62,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0
14,67,0,10,53,1,2,3,0,62,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1
31,61,0,7,84,1,2,3,0,68,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1
27,73,0,8,80,1,3,3,0,68,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0
23,96,1,8,99,1,3,4,0,74,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0
19,64,0,8,62,1,0,4,1,61,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1
14,84,1,8,70,1,1,5,0,67,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1
18,78,0,6,73,1,1,2,0,65,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0
27,98,1,6,93,0,5,3,0,101,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0
31,65,1,7,71,1,1,4,0,65,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1
29,68,0,4,89,1,0,4,1,67,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1
17,61,1,7,58,1,2,3,1,61,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0
13,77,0,6,70,1,3,4,1,64,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1
21,71,0,7,58,1,1,3,1,64,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
9,95,1,7,97,1,1,2,0,67,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1
22,84,1,5,59,1,0,3,0,69,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
19,85,1,9,71,1,1,2,0,69,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0
17,81,0,7,54,1,4,3,0,67,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0
10,64,0,8,96,1,1,3,0,62,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1
23,78,0,7,81,1,0,1,0,66,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1
17,100,0,8,98,1,0,4,0,72,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1
13,93,1,5,52,1,2,3,0,67,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0
3,96,1,9,59,1,2,3,0,66,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0
20,93,1,8,69,1,2,4,0,67,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1
31,64,1,7,81,1,1,4,0,67,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
30,69,1,7,66,1,0,4,0,68,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0
17,60,1,9,86,1,0,2,0,63,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1
16,72,0,6,58,1,1,2,0,62,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
23,64,1,5,80,1,3,2,1,65,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
14,79,1,6,70,1,1,6,0,65,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
22,87,1,7,75,1,0,2,1,70,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
25,95,0,7,78,1,7,4,0,73,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1
27,90,1,9,53,1,1,2,0,73,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0
19,98,1,6,96,0,2,2,0,68,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1
19,62,0,6,89,1,3,1,0,63,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1
15,60,1,5,72,1,2,2,0,62,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1
15,86,1,8,77,1,0,3,0,69,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1
19,72,0,5,52,1,2,3,0,66,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1
22,70,1,8,75,1,0,3,0,68,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1
25,73,1,6,71,1,0,3,0,67,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
15,71,1,6,69,1,2,4,0,65,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
29,80,1,10,91,0,1,3,0,70,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1
18,78,1,9,59,0,0,1,0,64,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
20,80,1,7,59,1,2,3,0,65,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
16,87,0,5,76,1,1,2,0,67,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5,75,1,10,84,1,0,4,0,62,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
25,70,1,7,51,1,3,4,0,66,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1
24,67,1,7,77,1,0,2,0,68,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0
18,74,0,8,65,1,0,4,0,64,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
20,90,0,4,88,1,3,3,0,69,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1
23,90,1,6,73,0,1,2,0,69,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0
11,87,1,7,92,1,1,5,0,67,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0
17,69,1,7,70,1,0,3,1,61,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1
25,84,1,5,91,1,1,4,1,70,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0
12,83,1,7,86,1,1,4,0,65,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
22,79,1,7,91,1,0,4,1,66,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1
12,82,1,10,91,1,3,3,0,66,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1
23,80,1,9,74,1,4,3,0,69,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1
20,83,1,7,68,1,1,1,0,67,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0
10,89,1,7,88,1,2,2,0,71,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
27,64,1,9,68,1,1,4,0,68,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1
16,90,0,7,54,0,2,3,0,67,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0
15,65,0,5,93,1,2,4,1,63,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0
21,63,0,10,70,1,1,2,0,64,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
27,99,1,6,57,1,3,3,0,73,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1
14,98,1,10,82,1,1,3,0,69,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1
20,62,0,8,94,1,1,3,0,65,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0
23,78,1,6,93,1,0,5,0,70,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1
24,67,1,4,78,1,1,2,0,67,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0
21,79,1,8,54,1,3,3,0,67,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0
18,93,1,5,85,1,0,3,0,70,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1
15,98,0,8,80,0,2,2,0,69,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
21,85,0,10,61,1,2,2,1,68,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1
14,74,0,5,95,1,1,3,1,66,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
2,84,0,8,54,1,3,4,0,62,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1
23,72,1,6,69,1,2,4,0,67,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1
25,96,1,9,55,1,2,4,0,71,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1
6,95,1,7,96,1,4,2,0,68,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0
14,82,1,7,52,1,3,2,0,66,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0
24,73,1,9,71,1,0,3,0,64,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1
32,72,1,8,93,1,1,4,0,71,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0
20,61,1,6,63,1,1,4,0,61,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
16,93,0,10,55,0,2,2,0,67,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1
19,78,1,5,56,1,3,4,0,65,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0
28,73,1,7,70,0,0,6,0,66,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
16,79,1,6,71,1,2,4,0,68,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0
15,93,0,5,86,1,0,2,0,66,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1
17,65,0,5,62,1,2,4,0,63,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0
14,94,1,7,85,1,1,3,0,66,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0
21,96,0,8,100,1,1,2,0,73,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
30,98,1,9,93,1,1,3,0,88,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1
22,76,0,9,82,1,0,4,0,67,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1
18,69,1,7,97,1,2,2,0,69,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0
18,75,1,6,100,1,2,3,0,67,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0
11,73,1,9,79,1,1,2,0,64,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1
25,67,1,6,64,0,0,2,0,64,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1
20,84,0,5,96,1,1,2,0,65,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1
19,79,0,8,92,1,1,2,0,68,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1
39,95,1,9,54,1,2,3,0,77,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1
22,61,1,6,97,1,0,2,1,63,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1
15,86,1,10,68,1,0,5,0,69,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1
17,91,1,8,66,1,3,2,0,69,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1
27,90,0,8,67,1,2,3,0,70,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1
21,95,1,6,66,1,1,4,0,73,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1
11,89,1,9,76,1,1,3,0,66,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1
26,97,0,5,79,1,2,3,0,71,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
16,73,1,6,71,1,2,5,0,66,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
31,80,1,6,71,1,2,3,0,71,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0
26,61,1,5,87,1,3,2,1,66,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1
17,60,1,8,50,1,0,4,0,63,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
28,70,1,8,97,1,5,5,1,70,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1
20,64,1,8,86,1,1,2,0,66,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1
25,70,0,7,85,1,1,4,0,66,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1
23,67,0,8,71,1,2,4,0,66,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0
15,61,0,7,98,1,1,3,0,62,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1
16,96,0,6,50,1,1,3,0,69,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1
26,60,1,6,54,1,1,1,0,63,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1
18,89,1,4,90,1,1,2,1,68,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0
18,66,0,9,87,1,1,3,0,64,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1
14,96,1,9,64,1,2,3,0,69,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1
23,96,1,10,80,1,3,3,0,71,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1
32,86,1,6,77,0,2,4,0,71,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1
14,87,0,6,76,1,1,4,0,66,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
20,60,1,4,80,1,2,3,1,63,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1
28,99,1,8,100,1,0,2,0,72,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1
20,95,1,8,99,0,1,3,0,70,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
23,96,0,9,99,1,0,2,0,71,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
14,86,1,6,77,1,3,3,0,65,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
23,74,1,8,66,1,0,4,0,65,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
19,96,0,6,78,1,1,2,0,67,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1
26,72,0,9,81,1,0,3,0,68,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1
27,83,1,8,66,1,3,4,0,70,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0
36,64,1,5,82,1,2,2,0,70,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0
23,97,1,7,81,1,2,3,0,72,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1
22,66,0,4,95,1,1,5,0,65,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1
21,69,1,5,62,1,2,3,0,65,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1
18,82,1,5,85,1,3,4,0,71,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1
22,91,1,6,73,1,3,4,0,74,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1
18,85,0,7,56,1,0,4,0,64,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1
21,69,0,7,66,1,1,4,0,64,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
28,60,1,7,53,1,3,3,0,65,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0
14,90,1,7,66,1,1,5,0,67,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1
27,99,0,7,53,1,2,3,0,73,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1
28,92,0,5,96,1,1,3,0,72,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1
19,78,0,7,55,1,0,3,0,65,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1
7,96,0,9,91,1,0,4,0,67,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1
16,76,1,7,95,1,2,3,0,66,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0
28,81,1,8,73,1,0,3,0,70,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1
20,79,0,8,53,1,2,3,0,66,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
14,78,1,8,80,1,1,1,0,66,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0
17,91,1,7,62,1,3,3,0,68,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1
25,81,1,8,59,1,3,4,0,68,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1
23,73,0,8,78,1,0,4,0,67,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0
19,70,1,8,68,0,1,3,0,65,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0
18,62,1,8,87,1,4,4,0,64,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0
18,83,0,5,80,1,1,2,0,70,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
14,69,0,5,91,1,0,3,0,63,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1
30,66,0,6,53,0,2,2,0,65,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1
18,86,1,9,62,1,4,2,1,67,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0
27,87,1,7,78,1,3,5,0,71,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0
29,90,1,7,94,1,1,4,0,73,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0
26,80,0,4,91,1,1,3,0,67,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
17,96,1,7,84,1,2,3,0,72,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
22,97,0,7,79,1,2,0,0,71,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1
20,92,1,4,82,1,0,4,0,72,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1
15,85,1,7,61,1,1,3,0,68,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1
22,72,1,5,80,1,2,3,0,65,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
13,99,0,6,75,1,1,4,1,68,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0
27,71,0,8,69,1,1,4,0,67,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1
17,68,0,7,94,1,1,4,0,66,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
21,78,1,6,91,1,0,1,1,64,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1
22,62,0,6,54,1,3,3,0,65,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1
18,99,0,6,99,1,0,3,0,69,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1
24,84,1,7,61,1,2,2,0,68,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1
17,82,0,5,61,1,3,4,0,69,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1
25,86,1,9,97,1,1,3,0,70,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
12,80,0,5,72,1,1,4,1,65,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0
21,61,0,4,90,1,2,3,0,63,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1
32,84,1,8,64,1,1,3,0,71,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
14,89,1,6,94,1,0,2,0,68,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1
16,77,1,7,92,1,5,3,0,70,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0
23,90,1,8,76,1,2,3,0,72,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0
21,69,1,6,85,1,3,1,0,64,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
22,69,0,7,98,1,0,2,0,64,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1
23,66,1,8,73,1,2,2,0,66,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
24,75,1,9,75,1,0,3,0,69,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
27,94,0,6,86,1,2,2,0,71,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
22,93,1,6,69,1,0,3,1,69,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1
19,75,0,8,98,1,1,3,0,67,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1
